,empty_slots,free_bikes,id,latitude,longitude,name,timestamp,id_name,extra.address,extra.last_updated,extra.payment,extra.payment-terminal,extra.renting,extra.returning,extra.uid,extra.ebikes,extra.has_ebikes,extra.bike_uids,extra.number,extra.slots
2422,3,23,de54accb14b7cd132b41a1a38dd42171,40.82441,-73.92818,River Ave & E 153 St,2022-10-30T00:57:54.446000Z,citi-bike-nyc,,1667081161.0,"['key', 'creditcard']",True,1.0,1.0,4166,0.0,True,,,
2423,8,8,b0f423dc5500907c4db00fb3c54d02f0,40.69512845,-73.99595065,Hicks St & Montague St,2022-10-30T00:57:54.053000Z,citi-bike-nyc,,1667091213.0,"['key', 'creditcard']",True,1.0,1.0,406,1.0,True,,,
2424,26,3,e517461445b94765017f15d77826f199,40.842941,-73.938631,W 171 St & St. Nicholas Ave,2022-10-30T00:57:54.972000Z,citi-bike-nyc,,1667091222.0,"['key', 'creditcard']",True,1.0,1.0,4059,2.0,True,,,
2425,17,4,168945a14fa09790975c2f6baff2553a,40.823162,-73.923267,Concourse Village West & E 156 St,2022-10-30T00:57:55.268000Z,citi-bike-nyc,,1667086158.0,"['key', 'creditcard']",True,1.0,1.0,4105,3.0,True,,,
2426,22,1,b61167d0bbfad45be37a06681b244715,40.821967,-73.896752,Intervale Ave & Westchester Ave,2022-10-30T00:57:54.699000Z,citi-bike-nyc,,1667089787.0,"['key', 'creditcard']",True,1.0,1.0,4148,0.0,True,,,
2427,15,4,70503d005dbfbbbbd19def75cabf17b2,40.820578,-73.888271,Faile St & Garrison Ave,2022-10-30T00:57:54.591000Z,citi-bike-nyc,,1667070910.0,"['key', 'creditcard']",True,1.0,1.0,4154,0.0,True,,,
2428,9,9,c48d7dba8b6bd7222b031acbd63081be,40.84301,-73.91172,Grand Concourse & East Mount Eden Ave,2022-10-30T00:57:54.445000Z,citi-bike-nyc,,1667088809.0,"['key', 'creditcard']",True,1.0,1.0,4167,2.0,True,,,
2429,23,4,c82909c98b31dac05e9306b63a323ec3,40.83299,-73.94592,Broadway & W 155 St,2022-10-30T00:57:54.397000Z,citi-bike-nyc,,1667090359.0,"['key', 'creditcard']",True,1.0,1.0,4188,0.0,True,,,
2430,19,0,4516368a93b99c2ea07c226e5a37fc2c,40.827184,-73.893721,E 169 St & Fox St,2022-10-30T00:57:54.593000Z,citi-bike-nyc,,1667028702.0,"['key', 'creditcard']",True,1.0,1.0,4155,0.0,True,,,
2431,17,0,e4d564c4a3bd49cbc9de1e0a7106282a,40.824796,-73.90242,Tinton Ave & E 165 St,2022-10-30T00:57:54.831000Z,citi-bike-nyc,,1667076871.0,"['key', 'creditcard']",True,1.0,1.0,4139,0.0,True,,,
2432,18,1,0f1323b851969dcbf69c8600fdfe6df7,40.830529,-73.894717,Freeman St & Reverend James A Polite Ave,2022-10-30T00:57:54.594000Z,citi-bike-nyc,,1667061333.0,"['key', 'creditcard']",True,1.0,1.0,4158,0.0,True,,,
2433,11,8,35cb4c22b58cd751194c6e632adf0d9f,40.834124,-73.88955,Southern Blvd & E 172 St,2022-10-30T00:57:54.450000Z,citi-bike-nyc,,1667089497.0,"['key', 'creditcard']",True,1.0,1.0,4162,1.0,True,,,
2434,12,7,dbe3cf1caac1f3526e56e8305d0fae6f,40.85168,-73.94186,W 181 St & Riverside Dr,2022-10-30T00:57:54.292000Z,citi-bike-nyc,,1667084897.0,"['key', 'creditcard']",True,1.0,1.0,4193,4.0,True,,,
2435,4,49,2cd44523a6a2c76c784864c504b2a4b1,40.69608941,-73.97803415,Park Ave & St Edwards St,2022-10-30T00:57:55.783000Z,citi-bike-nyc,,1667089458.0,"['key', 'creditcard']",True,1.0,1.0,119,0.0,True,,,
2436,11,8,70a340ea27e937e2d816647d828af95c,40.832057,-73.927421,Anderson Ave & W 164 St,2022-10-30T00:57:54.956000Z,citi-bike-nyc,,1667082101.0,"['key', 'creditcard']",True,1.0,1.0,4129,0.0,True,,,
2437,14,16,78a6d91d2c3e20e1bb788d63b076f92e,40.823732,-73.919379,Concourse Village East & E 158 St,2022-10-30T00:57:55.290000Z,citi-bike-nyc,,1667091313.0,"['key', 'creditcard']",True,1.0,1.0,4078,1.0,True,,,
2438,21,20,29bfff7d2e0648f6c010fc519dd1f711,40.73555,-73.95284,McGuinness Blvd & Eagle St,2022-10-30T00:57:54.792000Z,citi-bike-nyc,,1667090342.0,"['key', 'creditcard']",True,1.0,1.0,3118,3.0,True,,,
2439,3,18,3d8cf5ee5e8fa4ced1ebb4a2d6db9b47,40.83406,-73.92243,River Ave & McClellan St,2022-10-30T00:57:54.287000Z,citi-bike-nyc,,1667091139.0,"['key', 'creditcard']",True,1.0,1.0,4199,0.0,True,,,
2440,16,3,9eeca8aac99d0c966ba652db42405326,40.83545,-73.90153,Fulton Ave & St. Paul's Pl,2022-10-30T00:57:54.588000Z,citi-bike-nyc,,1667088649.0,"['key', 'creditcard']",True,1.0,1.0,4156,0.0,True,,,
2441,0,18,bcfab22be47d8a8883eeb6474ee28557,40.82696,-73.907451,3 Ave & Franklin Ave,2022-10-30T00:57:54.831000Z,citi-bike-nyc,,1667062825.0,"['key', 'creditcard']",True,1.0,1.0,4138,0.0,True,,,
2442,19,2,eaa62a119b6c9ac52f902847a03e5812,40.822756,-73.951346,Hamilton Pl & W 140 St,2022-10-30T00:57:55.310000Z,citi-bike-nyc,,1667090497.0,"['key', 'creditcard']",True,1.0,1.0,3960,0.0,True,,,
2443,10,11,c96a4a5a1b3aa0ae9047e15326276725,40.834857,-73.903743,3 Ave & E 170 St,2022-10-30T00:57:54.332000Z,citi-bike-nyc,,1667087720.0,"['key', 'creditcard']",True,1.0,1.0,4174,0.0,True,,,
2444,40,4,39e0c5535a118b97e5c64d0fd2da9b8e,40.745686,-74.005141,W 20 St & 10 Ave,2022-10-30T00:57:54.217000Z,citi-bike-nyc,,1667091197.0,"['key', 'creditcard']",True,1.0,1.0,3813,0.0,True,,,
2445,17,0,0bac8585a63ad3d5fdc718738103cae5,40.830471,-73.904556,Fulton Ave & E 168 St,2022-10-30T00:57:54.584000Z,citi-bike-nyc,,1667091048.0,"['key', 'creditcard']",True,1.0,1.0,4152,0.0,True,,,
2446,7,12,00f0ea447a1af60aa053a510d944e623,40.825737,-73.927311,E 157 St & River Ave,2022-10-30T00:57:54.961000Z,citi-bike-nyc,,1667088273.0,"['key', 'creditcard']",True,1.0,1.0,4126,0.0,True,,,
2447,1,19,d06e6498c31efd64e51222f1f718eb33,40.6753274,-74.0100698,Wolcott St & Dwight St,2022-10-30T00:57:54.035000Z,citi-bike-nyc,,1667089647.0,"['key', 'creditcard']",True,1.0,1.0,3340,0.0,True,,,
2448,2,24,726ad43c35065e99538191eb70b287fe,40.72079821,-73.95484712,N 12 St & Bedford Ave,2022-10-30T00:57:54.668000Z,citi-bike-nyc,,1667089548.0,"['key', 'creditcard']",True,1.0,1.0,3101,2.0,True,,,
2449,21,3,1a0be674301576bb0e3ce14a5c303be2,40.66407983678161,-73.96025128666679,Sullivan Pl & Franklin Ave,2022-10-30T00:57:55.076000Z,citi-bike-nyc,,1667091268.0,"['key', 'creditcard']",True,1.0,1.0,4117,0.0,True,,,
2450,10,27,e99c97fd8792bc37d9669ace03f8887f,40.680611,-73.99475825,Carroll St & Smith St,2022-10-30T00:57:55.215000Z,citi-bike-nyc,,1667090848.0,"['key', 'creditcard']",True,1.0,1.0,3382,0.0,True,,,
2451,17,3,5e29d9445c919d17f826bda15df4e440,40.83899,-73.9109,Morris Ave & E 171 St,2022-10-30T00:57:54.453000Z,citi-bike-nyc,,1667090760.0,"['key', 'creditcard']",True,1.0,1.0,4169,1.0,True,,,
2452,1,26,4c75b208e6bc6c0aa04224b6bf639827,40.715143,-73.944507,Graham Ave & Conselyea St,2022-10-30T00:57:55.521000Z,citi-bike-nyc,,1667090984.0,"['key', 'creditcard']",True,1.0,1.0,3086,0.0,True,,,
2453,1,19,b20b28529e5a4f53f3854c34f903fd3d,40.83999,-73.90549,Clay Ave & Claremont Pkwy,2022-10-30T00:57:55.039000Z,citi-bike-nyc,,1667088327.0,"['key', 'creditcard']",True,1.0,1.0,4201,1.0,True,,,
2454,0,22,537b7462ea4c5df12d48bda50dc7c8b2,40.71286844,-73.95698119,Grand St & Havemeyer St,2022-10-30T00:57:55.939000Z,citi-bike-nyc,,1667090988.0,"['key', 'creditcard']",True,1.0,1.0,471,3.0,True,,,
2455,15,0,38d18b335b85f074082f18bf37444250,40.819999,-73.897263,Dawson St & Intervale Ave,2022-10-30T00:57:55.037000Z,citi-bike-nyc,,1667090075.0,"['key', 'creditcard']",True,1.0,1.0,4202,0.0,True,,,
2456,12,21,16192e9e9c1fd9881678a172bbe8859d,40.84224,-73.8985,3 Ave & E 174 St,2022-10-30T00:57:54.451000Z,citi-bike-nyc,,1667083431.0,"['key', 'creditcard']",True,1.0,1.0,4161,1.0,True,,,
2457,10,5,480bd31f85deae5bb5630c392ef5555f,40.839586,-73.900277,3 Ave & E 172 St,2022-10-30T00:57:54.596000Z,citi-bike-nyc,,1667086860.0,"['key', 'creditcard']",True,1.0,1.0,4159,5.0,True,,,
2458,13,7,b42c6731e2904fd95fdabe51cc3a7a71,40.827301,-73.896372,Intervale Ave & Kelly St,2022-10-30T00:57:54.294000Z,citi-bike-nyc,,1667041129.0,"['key', 'creditcard']",True,1.0,1.0,4191,0.0,True,,,
2459,11,12,f0d48ab5d236667d32ea45385e2cc6bf,40.668603,-73.9904394,12 St & 4 Ave,2022-10-30T00:57:54.190000Z,citi-bike-nyc,,1667090958.0,"['key', 'creditcard']",True,1.0,1.0,3322,2.0,True,,,
2460,22,3,861172d57fe65cc958f1142e03b758e1,40.675146838709786,-73.97523209452629,Berkeley Pl & 7 Ave,2022-10-30T00:57:54.037000Z,citi-bike-nyc,,1667090935.0,"['key', 'creditcard']",True,1.0,1.0,3346,0.0,True,,,
2461,13,6,ef0c8fb29b82ed7bf6a2b26759c6d65c,40.82895,-73.90521,E 167 St & Franklin Ave,2022-10-30T00:57:54.698000Z,citi-bike-nyc,,1667090965.0,"['key', 'creditcard']",True,1.0,1.0,4149,1.0,True,,,
2462,21,1,815b6b1b25d68369bd34f150e6a3854c,40.822545,-73.901824,E 163 St & Union Ave,2022-10-30T00:57:54.704000Z,citi-bike-nyc,,1667088276.0,"['key', 'creditcard']",True,1.0,1.0,4140,1.0,True,,,
2463,8,20,84b3a53612debeb461de4a703985747e,40.840484,-73.917946,Plaza Dr & W 170 St,2022-10-30T00:57:54.289000Z,citi-bike-nyc,,1667090642.0,"['key', 'creditcard']",True,1.0,1.0,4194,0.0,True,,,
2464,58,16,4c020f4fb17b6234df87153d677e9bd6,40.73912601,-73.97973776,E 25 St & 2 Ave,2022-10-30T00:57:54.523000Z,citi-bike-nyc,,1667091321.0,"['key', 'creditcard']",True,1.0,1.0,507,1.0,True,,,
2465,3,17,4179c4529740008c41947e647a9c9f51,40.838379,-73.905838,E 171 St & Webster Ave,2022-10-30T00:57:54.333000Z,citi-bike-nyc,,1667088000.0,"['key', 'creditcard']",True,1.0,1.0,4175,1.0,True,,,
2466,16,1,a579c6a8097904660dd5d2894abf4af4,40.840683,-73.915073,Walton Ave & E 171 St,2022-10-30T00:57:54.293000Z,citi-bike-nyc,,1667091450.0,"['key', 'creditcard']",True,1.0,1.0,4190,1.0,True,,,
2467,6,27,72848b662aae6385dd750ef7aa644ebf,40.74966,-73.9521,9 St & 44 Rd,2022-10-30T00:57:54.937000Z,citi-bike-nyc,,1667085994.0,"['key', 'creditcard']",True,1.0,1.0,3127,0.0,True,,,
2468,12,7,2c9261e7f49293de7c2360ef8d939a17,40.83130549267296,-73.91744792461395,Sherman Ave & E 166 St,2022-10-30T00:57:55.040000Z,citi-bike-nyc,,1667085407.0,"['key', 'creditcard']",True,1.0,1.0,4207,0.0,True,,,
2469,0,21,bc05be112e18306e55314b793b6b162c,40.831444,-73.926226,Jerome Ave & E 164 St,2022-10-30T00:57:54.540000Z,citi-bike-nyc,,1667085788.0,"['key', 'creditcard']",True,1.0,1.0,4080,0.0,True,,,
2470,11,0,285b8a7624e283226cf8b7f1547bc96f,40.78294,-73.93077,Wards Meadow Comfort Station,2022-10-30T00:57:55.079000Z,citi-bike-nyc,,1667091377.0,"['key', 'creditcard']",True,1.0,1.0,4112,0.0,True,,,
2471,5,16,f432d2bef9ce1c2ab5e8dd875a8529c0,40.79346,-73.92389,Icahn Stadium,2022-10-30T00:57:55.080000Z,citi-bike-nyc,,1667086109.0,"['key', 'creditcard']",True,1.0,1.0,4113,0.0,True,,,
2472,11,13,7e90a5491bea7bb00bb25036c44c0f29,40.80046,-73.92404,Bronx Shore Comfort Station,2022-10-30T00:57:55.078000Z,citi-bike-nyc,,1667085706.0,"['key', 'creditcard']",True,1.0,1.0,4115,1.0,True,,,
2473,2,22,f94c608006091d14afc8a771d3362e25,40.79558,-73.91906,Sunken Meadow Comfort Station,2022-10-30T00:57:55.077000Z,citi-bike-nyc,,1667086463.0,"['key', 'creditcard']",True,1.0,1.0,4114,2.0,True,,,
2474,1,16,e5459c377ca23214f7d780514c90613b,40.826677,-73.929327,E 153 St & E 157 St,2022-10-30T00:57:55.261000Z,citi-bike-nyc,,1667088476.0,"['key', 'creditcard']",True,1.0,1.0,4101,0.0,True,,,
2475,19,1,7621c7f870cdd96f3a909da9be523f39,40.828199,-73.903719,Boston Rd & E 167 St,2022-10-30T00:57:54.337000Z,citi-bike-nyc,,1667071287.0,"['key', 'creditcard']",True,1.0,1.0,4171,0.0,True,,,
2476,5,14,c34a0a3eefad070faeceed7a3d8f2d80,40.82809,-73.91288,E 165 St & Clay Ave,2022-10-30T00:57:54.447000Z,citi-bike-nyc,,1667089662.0,"['key', 'creditcard']",True,1.0,1.0,4165,1.0,True,,,
2477,13,6,1ffc249cff29342a164b5808df24160c,40.70413,-73.90737,Onderdonk Ave & Gates Ave,2022-10-30T00:57:55.567000Z,citi-bike-nyc,,1667087251.0,"['key', 'creditcard']",True,1.0,1.0,3885,1.0,True,,,
2478,18,0,f1ad2d411ca41d27990cc9ba4e8b9a53,40.835302,-73.895133,Wilkins Ave & Crotona Park E,2022-10-30T00:57:55.227000Z,citi-bike-nyc,,1667089880.0,"['key', 'creditcard']",True,1.0,1.0,4213,0.0,True,,,
2479,5,19,0359e3baa47255485ec2eb5bf9418c1f,40.818154,-73.925294,E 149 St & Park Ave,2022-10-30T00:57:54.404000Z,citi-bike-nyc,,1667091107.0,"['key', 'creditcard']",True,1.0,1.0,4186,1.0,True,,,
2480,20,0,3e5cd35351fe3940e1235f1aff387f27,40.83196,-73.91956,Grand Concourse & E 166 St,2022-10-30T00:57:55.226000Z,citi-bike-nyc,,1667085387.0,"['key', 'creditcard']",True,1.0,1.0,4210,0.0,True,,,
2481,14,6,609030c953ea4cfc352ad9bf22f199a5,40.831762,-73.896853,Prospect Ave & Jennings St,2022-10-30T00:57:54.335000Z,citi-bike-nyc,,1667088607.0,"['key', 'creditcard']",True,1.0,1.0,4177,1.0,True,,,
2482,10,8,859cefe1951bdccdfcd1888edcc511bc,40.831998,-73.892686,Louis Nine Blvd & Intervale Ave,2022-10-30T00:57:54.401000Z,citi-bike-nyc,,1667090187.0,"['key', 'creditcard']",True,1.0,1.0,4182,1.0,True,,,
2483,50,5,26647e48c84f4e48fb8da1fc40697eb2,40.73587678,-73.98205027,E 20 St & 2 Ave,2022-10-30T00:57:55.704000Z,citi-bike-nyc,,1667091178.0,"['key', 'creditcard']",True,1.0,1.0,461,0.0,True,,,
2484,47,20,3235cbacd9cbd52957594657c6d4161c,40.73971301,-73.99456405,W 18 St & 6 Ave,2022-10-30T00:57:54.171000Z,citi-bike-nyc,,1667091423.0,"['key', 'creditcard']",True,1.0,1.0,168,1.0,True,,,
2485,18,0,e17c12d12f92938ae7eefd3c06ab68d5,40.70577,-73.91292,Harman St & Seneca Ave,2022-10-30T00:57:55.590000Z,citi-bike-nyc,,1667091234.0,"['key', 'creditcard']",True,1.0,1.0,3883,0.0,True,,,
2486,18,2,c88839fa370beb7ce3a2bc5e1a9d6ed5,40.824811,-73.916407,E 161 St & Park Ave,2022-10-30T00:57:54.286000Z,citi-bike-nyc,,1667088093.0,"['key', 'creditcard']",True,1.0,1.0,4198,0.0,True,,,
2487,11,7,bcc6925828e062deb1be8df10545a6bb,40.838706,-73.927034,University Ave & W 168 St,2022-10-30T00:57:55.036000Z,citi-bike-nyc,,1667089176.0,"['key', 'creditcard']",True,1.0,1.0,4209,1.0,True,,,
2488,22,0,b14edc1ece9991f3a55c449c06603703,40.837213,-73.908345,E 170 St & Clay Ave,2022-10-30T00:57:55.270000Z,citi-bike-nyc,,1667087713.0,"['key', 'creditcard']",True,1.0,1.0,4107,0.0,True,,,
2489,6,12,3ea0bf9dd10e24632d5bc6b1fa7c9a97,40.828975,-73.911259,Webster Ave & E 166 St,2022-10-30T00:57:54.336000Z,citi-bike-nyc,,1667086913.0,"['key', 'creditcard']",True,1.0,1.0,4170,0.0,True,,,
2490,16,4,66106c98d0e56bbb0e4b738f22828e27,40.813991,-73.8855,Hunts Point Ave & Bryant Ave,2022-10-30T00:57:54.704000Z,citi-bike-nyc,,1667069085.0,"['key', 'creditcard']",True,1.0,1.0,4143,0.0,True,,,
2491,22,7,123338b34eddfe0824668b056d4294db,40.696232971293156,-73.99142056703568,Clinton St & Tillary St,2022-10-30T00:57:54.503000Z,citi-bike-nyc,,1667090275.0,"['key', 'creditcard']",True,1.0,1.0,4225,0.0,True,,,
2492,17,1,b12447acff7f0f3e36207b607b345288,40.83171,-73.90208,Franklin Ave & E 169 St,2022-10-30T00:57:55.228000Z,citi-bike-nyc,,1667090377.0,"['key', 'creditcard']",True,1.0,1.0,4212,1.0,True,,,
2493,19,0,75bc9a899c6aa8806a0a85b4bfb31f3f,40.833246,-73.896599,Boston Rd & Prospect Ave,2022-10-30T00:57:54.590000Z,citi-bike-nyc,,1667087960.0,"['key', 'creditcard']",True,1.0,1.0,4157,0.0,True,,,
2494,3,24,50596ad6364c301a728c2d46ecac7b2d,40.823872,-73.908699,3 Ave & E 163 St,2022-10-30T00:57:54.838000Z,citi-bike-nyc,,1667091179.0,"['key', 'creditcard']",True,1.0,1.0,4137,2.0,True,,,
2495,7,12,d46e87a213cb984bf70f4cb629aa5923,40.816126,-73.891559,Barry St & Tiffany St,2022-10-30T00:57:54.705000Z,citi-bike-nyc,,1667029918.0,"['key', 'creditcard']",True,1.0,1.0,4142,1.0,True,,,
2496,7,10,78466b7e0be084d30c6015c3e9b5374c,40.747573958954796,-73.9788007736206,Lexington Ave & E 36 St,2022-10-30T00:57:54.083000Z,citi-bike-nyc,,1667091356.0,"['key', 'creditcard']",True,1.0,1.0,3749,6.0,True,,,
2497,13,4,b8d73bd3321fa771ba634f0bda4897b0,40.83579,-73.913741,Grant Ave & E 169 St,2022-10-30T00:57:54.397000Z,citi-bike-nyc,,1667090815.0,"['key', 'creditcard']",True,1.0,1.0,4189,3.0,True,,,
2498,13,4,398d467ca172bc8bd45c25a740d42873,40.842675,-73.908544,Mount Eden Pkwy & Eastburn Ave,2022-10-30T00:57:54.454000Z,citi-bike-nyc,,1667054753.0,"['key', 'creditcard']",True,1.0,1.0,4168,0.0,True,,,
2499,5,20,679c972b0ac6aefc3cb1c665cfee00c9,40.822217,-73.928939,River Ave & E 151 St,2022-10-30T00:57:54.809000Z,citi-bike-nyc,,1667091449.0,"['key', 'creditcard']",True,1.0,1.0,4222,0.0,True,,,
2500,2,21,8404f4c189220e7ac2c3aa857b33178f,40.824,-73.91089,Washington Ave & E 163 St,2022-10-30T00:57:54.837000Z,citi-bike-nyc,,1667086568.0,"['key', 'creditcard']",True,1.0,1.0,4136,2.0,True,,,
2501,9,11,a74c4716aa7689b6812fd98dd5d7315d,40.830051,-73.892103,Freeman St & Southern Blvd,2022-10-30T00:57:54.339000Z,citi-bike-nyc,,1667091261.0,"['key', 'creditcard']",True,1.0,1.0,4179,0.0,True,,,
2502,7,11,c19e42eadd30100b2efed123e157f298,40.826303,-73.898751,Prospect Ave & E 167 St,2022-10-30T00:57:54.291000Z,citi-bike-nyc,,1667082148.0,"['key', 'creditcard']",True,1.0,1.0,4192,2.0,True,,,
2503,27,0,d37b0302fa765534a7d73a29fdfbed4b,40.82394,-73.894025,E 165 St & Fox St,2022-10-30T00:57:54.585000Z,citi-bike-nyc,,1667087649.0,"['key', 'creditcard']",True,1.0,1.0,4153,0.0,True,,,
2504,17,2,89c8a5327c7bf25d87d8b2dd3598754e,40.839194,-73.888587,Waterloo Pl & Crotona Park East,2022-10-30T00:57:54.799000Z,citi-bike-nyc,,1667089465.0,"['key', 'creditcard']",True,1.0,1.0,4228,2.0,True,,,
2505,17,0,9ffcd62c25d46a8e6288c61b9fa5ed7e,40.837037,-73.890413,Crotona Park East & E 173 St,2022-10-30T00:57:54.506000Z,citi-bike-nyc,,1667077844.0,"['key', 'creditcard']",True,1.0,1.0,4227,0.0,True,,,
2506,17,2,20dddc3f105234a7ceb7b1555253f9c9,40.832649,-73.885272,Boone Ave & E 172 St,2022-10-30T00:57:54.449000Z,citi-bike-nyc,,1667075252.0,"['key', 'creditcard']",True,1.0,1.0,4163,0.0,True,,,
2507,72,9,0eef504b5774d2a330442e1e6f0414c8,40.7643971,-73.97371465,Grand Army Plaza & Central Park S,2022-10-30T00:57:55.742000Z,citi-bike-nyc,,1667091425.0,"['key', 'creditcard']",True,1.0,1.0,281,3.0,True,,,
2508,3,16,68940ab808000399f04aa5d6453e5afc,40.843079,-73.900216,Washington Ave & E 174 St,2022-10-30T00:57:54.452000Z,citi-bike-nyc,,1667066790.0,"['key', 'creditcard']",True,1.0,1.0,4160,1.0,True,,,
2509,1,38,fc271da0e69a16c52ab27f8c168a6b37,40.6830456,-74.00348559,Carroll St & Columbia St,2022-10-30T00:57:55.218000Z,citi-bike-nyc,,1667090585.0,"['key', 'creditcard']",True,1.0,1.0,3389,1.0,True,,,
2510,3,17,403c392bf680dd8abc82b43f51572713,40.71622644,-73.98261206,Bialystoker Pl & Delancey St,2022-10-30T00:57:55.719000Z,citi-bike-nyc,,1667091113.0,"['key', 'creditcard']",True,1.0,1.0,356,1.0,True,,,
2511,9,9,ac0d0837f4506fca99ebcccce3bd6bd5,40.82995,-73.898802,Union Ave & E 169 St,2022-10-30T00:57:55.225000Z,citi-bike-nyc,,1667045941.0,"['key', 'creditcard']",True,1.0,1.0,4211,0.0,True,,,
2512,18,6,540091527688a9e68bc468e0c971d6cc,40.823061,-73.941928,Frederick Douglass Blvd & W 145 St,2022-10-30T00:57:54.508000Z,citi-bike-nyc,,1667090524.0,"['key', 'creditcard']",True,1.0,1.0,4220,0.0,True,,,
2513,19,0,1b800b28d1b36340f6e68813fd284d27,40.8358771,-73.8931428,Charlotte St & Boston Rd,2022-10-30T00:57:54.945000Z,citi-bike-nyc,,1667080259.0,"['key', 'creditcard']",True,1.0,1.0,4230,0.0,True,,,
2514,11,5,1b4baab0056562152c1599d45e3335f0,40.839335,-73.886445,Southern Blvd & E 175 St,2022-10-30T00:57:54.402000Z,citi-bike-nyc,,1667089580.0,"['key', 'creditcard']",True,1.0,1.0,4185,5.0,True,,,
2515,16,5,3e3258a9e5393e6b4bcda20ca62376d8,40.816567,-73.888161,Lafayette Ave & Hunts Point Ave,2022-10-30T00:57:54.700000Z,citi-bike-nyc,,1667091410.0,"['key', 'creditcard']",True,1.0,1.0,4144,1.0,True,,,
2516,74,2,7d96bf47b87370da4c1d7dd2b9cc0c2d,40.7606597,-73.98042047,W 51 St & 6 Ave,2022-10-30T00:57:54.391000Z,citi-bike-nyc,,1667090835.0,"['key', 'creditcard']",True,1.0,1.0,510,0.0,True,,,
2517,23,1,126b7d05d7960c82f656c78707771ff0,40.840494,-73.911479,Sheridan Ave & E 172 St,2022-10-30T00:57:54.800000Z,citi-bike-nyc,,1667079487.0,"['key', 'creditcard']",True,1.0,1.0,4229,0.0,True,,,
2518,27,0,d1fbd6a3ad6dc066d07cfbe81f823da2,40.818743,-73.890247,Garrison Ave & Manida St,2022-10-30T00:57:54.702000Z,citi-bike-nyc,,1667075492.0,"['key', 'creditcard']",True,1.0,1.0,4146,0.0,True,,,
2519,2,55,bd19161058cb9f95e61a05708d0f83f8,40.72953837,-73.98426726,E 11 St & 1 Ave,2022-10-30T00:57:55.612000Z,citi-bike-nyc,,1667091457.0,"['key', 'creditcard']",True,1.0,1.0,326,3.0,True,,,
2520,2,21,d7d6aad1f9573bd930267222cc51ad00,40.83617913677475,-73.90730146322765,E 170 St & Webster Ave,2022-10-30T00:57:55.928000Z,citi-bike-nyc,,1667090107.0,"['key', 'creditcard']",True,1.0,1.0,4249,3.0,True,,,
2521,32,30,74181cfa0669cabb339792d84b2dccb9,40.72746420692392,-73.97950418293476,E 11 St & Avenue B,2022-10-30T00:57:55.632000Z,citi-bike-nyc,,1667091298.0,"['key', 'creditcard']",True,1.0,1.0,3718,1.0,True,,,
2522,12,7,8902018d8d3bd83337c447004f3e7dc0,40.832164,-73.949702,Riverside Dr & W 153 St,2022-10-30T00:57:55.929000Z,citi-bike-nyc,,1667091223.0,"['key', 'creditcard']",True,1.0,1.0,4247,0.0,True,,,
2523,23,2,d4194ca1de3dcfe0b4bae22a28d7f53f,40.844811,-73.912042,E 174 St & Walton Ave,2022-10-30T00:57:55.038000Z,citi-bike-nyc,,1667088277.0,"['key', 'creditcard']",True,1.0,1.0,4200,2.0,True,,,
2524,5,12,29e14d66bb1f016a6e9ac9fc99808f2e,40.822351,-73.926907,Walton Ave & E 153 St,2022-10-30T00:57:55.035000Z,citi-bike-nyc,,1667087123.0,"['key', 'creditcard']",True,1.0,1.0,4208,0.0,True,,,
2525,17,2,1893182f1749443fa887a5e5833cfc94,40.839229,-73.899047,Fulton Ave & E 172 St,2022-10-30T00:57:54.399000Z,citi-bike-nyc,,1667082488.0,"['key', 'creditcard']",True,1.0,1.0,4183,0.0,True,,,
2526,21,0,0d056fe3c8076e1c3cb0b1ac337e9801,40.821952,-73.888546,Bruckner Blvd & Bryant Ave,2022-10-30T00:57:55.932000Z,citi-bike-nyc,,1667083307.0,"['key', 'creditcard']",True,1.0,1.0,4245,0.0,True,,,
2527,19,6,81086b8a7cf19759b4038a647e4921bf,40.811892,-73.904192,Southern Blvd & E 149 St,2022-10-30T00:57:55.040000Z,citi-bike-nyc,,1667091417.0,"['key', 'creditcard']",True,1.0,1.0,4206,0.0,True,,,
2528,46,9,9901bed45d6a567441d9da5738cb195d,40.7691572,-73.96703464,E 68 St & Madison Ave,2022-10-30T00:57:54.122000Z,citi-bike-nyc,,1667090634.0,"['key', 'creditcard']",True,1.0,1.0,3359,1.0,True,,,
2529,32,4,9009763d6496a22bc2c997f814fcf045,40.76712840349542,-73.96224617958069,E 68 St & 3 Ave,2022-10-30T00:57:55.031000Z,citi-bike-nyc,,1667090729.0,"['key', 'creditcard']",True,1.0,1.0,3131,0.0,True,,,
2530,0,54,b5237f73f14d31cd67a37c5524f91a65,40.763954,-73.9646,E 63 St & 3 Ave,2022-10-30T00:57:55.276000Z,citi-bike-nyc,,1667089044.0,"['key', 'creditcard']",True,0.0,0.0,3898,21.0,True,,,
2531,0,17,ae24ee4f57686e255f3357e47f1cfb3d,40.6725058,-74.00494695,Henry St & Bay St,2022-10-30T00:57:54.270000Z,citi-bike-nyc,,1667091176.0,"['key', 'creditcard']",True,1.0,1.0,3330,0.0,True,,,
2532,13,14,f8b59837ed7104dd6ec101d925ed03b8,40.77565541,-73.95068615,E 84 St & 1 Ave,2022-10-30T00:57:55.204000Z,citi-bike-nyc,,1667090713.0,"['key', 'creditcard']",True,1.0,1.0,3148,3.0,True,,,
